ticker,delta_ipca,delta_selic,ibc_var,var_dolar
PETZ3,-0.09471390789970496,-0.007168774964147414,0.32350593342593287,-2.138369200729075
PFRM3,-0.0251139158332268,-0.040142684275705304,-0.6171497397648464,-1.3861631034032649
PGMN3,-0.06271751860923208,-0.06292013786897954,-0.3256413223562868,-2.0758068691148566
PINE4,0.018974361172121007,-0.02823145227578566,-0.8301698560468327,-1.219235639512474
PLAS3,-0.004282000130248834,0.031418002546574994,-1.1954592638045392,-2.8032186930971137
PLPL3,-0.05245216381975783,-0.08746645028386967,-2.0870305562075755,-1.7189061647122756
PMAM3,-0.057296738152225024,0.0257027604026799,1.172051928747352,-1.3425364167505038
PMET6,0.21705065018805358,0.06540298283786046,0.1989169166993241,-1.533542603496524
PNVL3,0.004890082234779953,-0.023012322804633178,-0.3930859405269447,-0.8425856581102185
POMO4,-0.04145991538592432,-0.0435172250939418,-0.014978400231816957,-1.3038153561127723
PORT3,-0.013896142673552256,-0.05347390880795035,-0.5744963801489983,-2.0374055096882833
POSI3,-0.03939208023396619,0.029856679091374475,-0.7445660843289947,-1.9086305433718613
PRBC4,-0.019839285835381845,-0.014577916626041621,-0.309538146434834,-0.7225122186649955
PRIO3,-0.08833311341500845,-0.08421086245784666,-0.5590173949742061,-2.781932882525899
PRML3,-0.04020270649012428,-0.08412369980489573,-2.4386898154428622,-0.3950605844063378
PRNR3,-0.05098946609754108,-0.014904730633818683,-0.2336847242504667,-2.2047538059223055
PRVI3,-0.02340232179729967,-0.03601281059076436,0.9281405997628627,0.20071245849737393
PSSA3,-0.03665536754121487,0.010806660548560283,0.32089092139402986,-0.6965941008602021
PTBL3,-0.01689252725433437,-0.03407414930340191,0.8813883847348405,-1.7570131988911062
PTNT4,-0.027028787008490263,-0.050512512569865727,1.1322922829340527,-0.8320362348705986
QUAL3,0.00027992542145639093,-0.03567474122086818,-0.07478558158358023,-1.1604871134148425
RADL3,-0.02934007399407889,-0.03211634525926253,-0.13641095826836838,-0.4946217735447519
RAIL3,0.010004279426298793,0.007455593226800714,-0.4547905032534601,-0.5030038956365636
RAIZ4,-0.06143912036903405,-0.05603575059239522,-0.6822077727552005,-2.658936951212885
RANI3,0.021650984801712132,0.023132808875498928,1.2838898664772533,-1.4951763552301816
RAPT4,-0.05617318462083036,-0.04207596893750979,-0.84570266819078,-1.8098684845739594
RCSL3,-0.17317846994356131,-0.12875511441470722,-0.0015246766794251299,-2.752472722948225
RDNI3,-0.03666742939077324,-0.014874503084567685,2.06970143354786,-1.241608696257283
RDOR3,-0.06760566161646644,-0.040609647658523124,-1.296179952649173,-2.0029626251558517
RDTR3,-0.021641849932430714,-0.0274175615590352,-1.7184007794216898,-0.6620581105811493
RECV3,0.029999179655491637,0.04225829678158713,-1.4891332464000682,-1.1703402048524627
REDE3,-0.07679384560021559,-0.06471626284864959,-0.044395648365239126,-0.41195128807525105
RENT3,-0.023676753900629247,-0.013920764351127195,0.016811490140829832,-1.3455735405609612
RHDS3,-0.011631604695223795,-0.08686958489481644,0.13272067938094434,-1.5720544990132193
RIAA3,-0.07468472572478449,-0.03758211523160115,0.497762310086874,-2.168380184902266
RJCP3,-0.07532994301055781,0.286043824899888,-5.292382347310461,0.1994061559122441
RLOG3,-0.033974010745864675,-0.06501646616807494,0.3061084330073121,-1.334332845277759
RNEW11,-0.047141643400425204,-0.006849956102839817,1.8803778349853648,-0.9143852606599621
ROMI3,-0.006283058016007665,-0.059447581905864785,-0.5100860291206514,-1.0331921892538545
